Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost
1549,Seoul,2023-06-05 00:00:00,,12,Robyn Powell,22,Male,South Korean,Airbnb,818.56,Train,388.4
1551,Dublin,2024-04-17 00:00:00,2024-05-12,25,James Caldwell V,56,Male,Thai,Guesthouse,270.1,Boat,1093.01
1552,Prague,2024-08-23 00:00:00,2024-09-11,19,Steve Graham,78,Female,French,Hotel,161.82,Car rental,1114.68
1553,Lisbon,2024-09-06 00:00:00,2024-09-29,23,Melissa Wood,18,Male,Mexican,Resort,674.86,Train,376.64
1554,Amsterdam,2023-12-22 00:00:00,2024-01-01,10,Eric Benson,29,Male,Singaporean,Airbnb,933.69,Boat,823.32
1555,Berlin,2023-07-05 00:00:00,2023-07-06,1,Kevin Ward,23,Male,South Korean,Hotel,,Plane,436.34
1556,Singapore,2023-07-13 00:00:00,2023-07-23,10,Sandra Bell,46,Male,Japanese,Resort,885.04,Plane,851.84
1557,Barcelona,2023-10-13 00:00:00,2023-11-07,25,Sydney Roy,37,Male,Portuguese,Hostel,76.11,Train,299.63
1558,Moscow,2024-08-01 00:00:00,,24,Annette Jackson,19,Female,Italian,Airbnb,711.96,Plane,126.97
1559,Sydney,20-04-2024,2024-05-15,25,Paul Hernandez,77,Male,American,Airbnb,981.32,Plane,1184.55
1560,Barcelona,2024-07-10 00:00:00,2024-07-28,18,Steve Armstrong,35,Female,Spanish,Airbnb,856.27,Car rental,1177.2
1561,Buenos Aires,2024-08-27 00:00:00,2024-09-22,26,Richard Daniels,39,Female,British,Hostel,218.75,Boat,432.91
1562,Tokyo,2023-01-01 00:00:00,2023-01-20,19,Kevin Peterson,57,Female,Portuguese,Hotel,637.97,Boat,434.96
1563,Lisbon,2024-06-10 00:00:00,2024-06-23,13,Andrew Brooks,36,Female,German,Hotel,259.1,Car rental,726.13
1564,Amsterdam,2024-11-05 00:00:00,2024-11-26,21,Tina Miller,67,Female,Spanish,Hotel,432.16,Train,948.87
1565,Bangkok,2023-12-28 00:00:00,2024-01-07,10,Shannon Shelton,41,Male,French,Hostel,249.67,Train,396.78
1566,Bangkok,02-06-2023,2023-06-11,9,Christopher Gomez,57,Male,South Korean,Airbnb,138.4,Car rental,493.18
1567,Toronto,2024-03-03 00:00:00,2024-03-27,24,Megan Powell,52,Male,French,Airbnb,587.13,Train,897.18
1568,Singapore,22-06-2024,2024-07-11,19,Brianna Clark,59,Male,British,Resort,469.21,Car rental,837.89
1569,Rome,2023-08-11 00:00:00,2023-08-17,6,Lisa Weber,34,Male,Argentinian,Hotel,636.63,Train,1184.85
1570,Oslo,06-05-2024,2024-05-25,19,Anthony Davidson,74,Male,Mexican,Resort,352.06,Bus,127.3
1571,Prague,2024-12-20 00:00:00,2025-01-12,23,Jimmy Elliott,23,Female,Mexican,Hotel,81.7,Car rental,1454.6
1572,London,2024-09-08 00:00:00,2024-09-24,16,Jerry Hughes,76,Female,South Korean,Airbnb,984.8,Train,1385.42
1573,Berlin,2024-07-16 00:00:00,2024-07-23,7,Allison Fernandez,34,Male,French,Hotel,273.01,Boat,471.68
1574,Miami,2023-03-07 00:00:00,2023-03-31,24,Adam Logan,54,Female,Egyptian,Hotel,936.44,Boat,1313.17
1575,Los Angeles,2024-04-28 00:00:00,2024-05-09,11,Aaron Carter,78,Male,British,Hotel,753.89,Boat,577.73
1576,Tokyo,2023-07-20 00:00:00,2023-08-02,13,Nathan Davis,79,Male,Portuguese,Airbnb,90.28,Boat,509.48
1577,Oslo,2024-03-20 00:00:00,2024-03-26,6,Brian Hubbard,47,Female,Australian,Hotel,469.11,Train,618.25
1578,Amsterdam,2023-07-06 00:00:00,2023-07-19,13,Kristin Sanchez,74,Female,American,Airbnb,825.29,Train,1089.38
1579,Singapore,2024-09-12 00:00:00,2024-09-27,15,Matthew Henderson,77,Female,Peruvian,Airbnb,421.07,Boat,169.82
1580,Berlin,2024-07-14 00:00:00,2024-07-30,16,Sherry Mcdaniel,63,Male,Irish,Villa,572.47,Bus,871.34
1581,Barcelona,2023-08-04 00:00:00,2023-08-31,27,Andrew Roberts,60,Female,South Korean,Hotel,840.73,Car rental,799.9
1582,Paris,2024-08-04 00:00:00,2024-08-22,18,Nicole Phillips,78,Male,Australian,Hotel,66.82,Bus,835.68
1583,New York,2024-11-25 00:00:00,2024-11-29,4,William Rubio,76,Female,Japanese,Airbnb,86.66,Bus,819.75
1584,Buenos Aires,2024-11-23 00:00:00,2024-12-12,19,Jeanette Andrews,79,Male,Thai,Hostel,711.09,Bus,93.91
1585,Berlin,2023-04-28 00:00:00,2023-05-05,7,Kelsey Pena,18,Male,South Korean,Hotel,699.43,Bus,763.11
1586,Bangkok,2023-07-22 00:00:00,2023-08-13,22,Jeffery Ayala,34,Female,Norwegian,Hotel,80.47,Boat,687.42
1587,Athens,2023-12-11 00:00:00,2023-12-26,15,Michelle Daugherty,34,Female,Emirati,Hotel,481.43,Bus,689.94
1588,Paris,2024-06-23 00:00:00,2024-07-05,12,Danielle Lee,35,Female,Norwegian,Hostel,658.37,Plane,145.9
1589,Prague,2023-09-19 00:00:00,2023-10-04,15,Eric Bass,30,Female,Turkish,Villa,842.73,Plane,251.22 USD
1590,Toronto,2023-12-28 00:00:00,2024-01-21,24,Sean Richards,63,Male,Turkish,Airbnb,529.87,Train,1350.63
1591,Moscow,2023-08-19 00:00:00,2023-09-12,24,Walter Baker,64,Male,Singaporean,Hotel,422.53,Boat,1377.33
1592,Seoul,2024-06-05 00:00:00,2024-06-11,6,Steven Moore,61,Male,Emirati,Hostel,908.14,Train,32.06
1593,Seoul,2024-08-15 00:00:00,2024-09-12,28,Michael Cochran,65,Female,Portuguese,Hotel,876.58,Bus,68.14
1594,Seoul,2024-05-24 00:00:00,2024-06-13,20,Rebecca Quinn,62,Female,Canadian,Hotel,838.82,Boat,376.38
1595,Berlin,2023-06-01 00:00:00,2023-06-15,14,Timothy Wade,27,Male,Spanish,Hotel,380.93,Bus,155.32
1596,Toronto,2024-01-10 00:00:00,2024-01-30,20,Erin Peterson,76,Female,Australian,Airbnb,440.96,Car rental,1453.73
1597,Tokyo,2024-10-17 00:00:00,2024-11-12,26,Debra Knox,37,Male,Brazilian,Hotel,781.7,Boat,1429.36
1598,Prague,2023-02-16 00:00:00,2023-03-01,13,Douglas White,58,Male,Argentinian,Airbnb,992.15,Boat,1413.84
1599,Dublin,2023-04-20 00:00:00,2023-04-29,9,Jessica Hayes,25,Male,British,Hotel,579.99,Car rental,545.73
1600,Rome,2024-10-25 00:00:00,2024-10-30,5,Cindy Hernandez,22,Female,Australian,Resort,83.83,Train,246.76
1601,London,2024-12-18 00:00:00,2025-01-09,22,Jessica Brown,59,Male,Mexican,Airbnb,858.85,Plane,1278.18
1602,Lisbon,2024-08-27 00:00:00,2024-09-11,15,Andrea Rhodes,77,Female,Mexican,Hotel,325.15,Plane,947.87
1603,Istanbul,2024-08-23 00:00:00,2024-09-09,17,Lauren Bishop,34,Female,Portuguese,Hotel,648.52,Plane,326.68
1604,Lisbon,2023-08-18 00:00:00,2023-09-02,15,Shawn Hammond,26,Female,American,Hotel,176.05,Bus,1220.81
1605,Prague,2024-02-17 00:00:00,2024-03-06,18,Albert Cobb,46,Female,Portuguese,Airbnb,623.4,Bus,1069.92
1606,Oslo,2024-08-27 00:00:00,,19,Angel Henry,76,Female,American,Airbnb,756.9,Train,131.68
1607,Berlin,2024-06-05 00:00:00,2024-06-18,13,Kelly Jacobs,58,Male,French,Hotel,582.04,Boat,663.55
1608,Dubai,2024-07-18 00:00:00,2024-08-05,18,Kenneth Davis,30,Male,Thai,Hotel,190.43,Boat,409.67
1609,Prague,2024-08-17 00:00:00,2024-09-06,20,Billy Dudley,28,Male,Turkish,Airbnb,425.16,Plane,946.31
1610,Cape Town,04-09-2023,2023-09-09,5,Elizabeth Ochoa,30,Male,Australian,Hotel,447.68,Plane,1070.05
1611,Cairo,2024-07-21 00:00:00,2024-08-16,26,Ryan Barr,22,Male,Japanese,Resort,130.06,Plane,284.89
1612,Cairo,2024-10-26 00:00:00,2024-11-13,18,Becky Dean,29,Female,Irish,Hostel,894.34,Boat,714.12
1613,Toronto,2024-08-06 00:00:00,2024-08-08,2,Nathan Dixon,67,Male,Emirati,Airbnb,585.16,Train,1213.57
1614,Bangkok,2023-03-25 00:00:00,2023-04-13,19,Dennis Townsend,62,Male,French,Airbnb,651.46,Car rental,1140.25
1615,Dubai,2023-04-16 00:00:00,2023-05-12,26,Gregg James,28,Male,Portuguese,Hotel,977.66,Boat,784.5
1616,Rome,2023-02-26 00:00:00,2023-03-27,29,Mary Fletcher,34,Female,Irish,Hotel,677.52,Plane,245.74
1617,Lisbon,2024-06-22 00:00:00,2024-07-15,23,Jesus Crosby,49,Male,Mexican,Hotel,534.4,Bus,328.31
1618,Dublin,2024-07-24 00:00:00,2024-07-31,7,Olivia Cobb,80,Male,American,Hostel,648.31,Bus,598.68
1619,Los Angeles,22-07-2023,2023-08-05,14,Paul Robinson,37,Male,Italian,Hotel,821.43,Plane,68.42
1620,Dublin,2023-08-07 00:00:00,2023-08-23,16,Colton Holt,80,Female,Singaporean,Hotel,995.75,Train,341.23
1621,Dubai,2023-05-15 00:00:00,2023-05-21,6,Karen Acosta,45,Female,Turkish,Airbnb,448.13,Boat,792.05
1622,London,2023-12-11 00:00:00,2023-12-24,13,Janice Aguilar,61,Female,American,Hotel,975.52,Boat,1434.81
1623,New York,2023-08-17 00:00:00,2023-09-07,21,Jennifer Henry,64,Male,Turkish,Airbnb,186.46,Boat,961.85
1624,Toronto,2024-09-07 00:00:00,2024-10-02,25,Parker Parker,46,Male,Mexican,Hostel,960.55,Plane,930.72
1625,Sydney,2024-09-08 00:00:00,2024-09-27,19,Craig Harrington,79,Female,Portuguese,Resort,439.61,Train,895.56
1626,Istanbul,2023-09-05 00:00:00,2023-09-19,14,Jason Smith,62,Male,Singaporean,Airbnb,276.16,Train,155.43
1627,Barcelona,2024-06-14 00:00:00,2024-06-29,15,Charles Mcgrath,38,Female,Dutch,Hotel,174.18,Boat,1218.41
1628,Tokyo,2024-04-21 00:00:00,2024-05-18,27,Robert Miller,31,Male,Dutch,Hotel,141.13,Bus,570.26
1629,Amsterdam,2023-03-04 00:00:00,2023-03-27,23,Tony Morgan,19,Male,Italian,Resort,342.39,Car rental,1260.0
1630,Seoul,2023-02-28 00:00:00,2023-03-05,5,Katherine Jones,31,Male,German,Airbnb,808.92,Boat,439.37
1631,Barcelona,2024-11-08 00:00:00,2024-11-20,12,Heather Hammond DVM,20,Female,French,Airbnb,$398.58,Train,1496.74
1632,Los Angeles,2023-04-24 00:00:00,2023-05-12,18,Rachel Anderson,53,Male,Turkish,Hotel,368.92,Bus,1461.16
1633,Oslo,2024-05-16 00:00:00,2024-06-01,16,Katherine Smith,22,Male,Italian,Airbnb,754.97,Bus,1422.01
1634,Amsterdam,2024-09-20 00:00:00,2024-09-21,1,Brent Mendez,38,Male,German,Hotel,632.05,Boat,864.49
1635,Miami,2024-11-02 00:00:00,2024-11-09,7,Paul Parker,35,Female,Canadian,Hotel,215.82,Car rental,897.46
1636,Moscow,2024-11-05 00:00:00,2024-11-22,17,Kathryn Leonard,41,Female,German,Hotel,328.58,Car rental,880.18
1637,New York,2023-04-24 00:00:00,2023-05-07,13,Adam Padilla,37,Male,Dutch,Hostel,990.71,Bus,965.82
1638,New York,2023-11-28 00:00:00,2023-12-20,22,Anna Gonzalez,42,Male,Thai,Hostel,862.31,Plane,1294.55
1639,Sydney,2023-11-12 00:00:00,,24,Laura Green,22,Female,Portuguese,Hostel,$907.22,Plane,35.72
1640,Bangkok,2023-06-20 00:00:00,2023-07-10,20,Betty Morales,29,Female,Irish,Hotel,258.59,Bus,1286.7
1641,Barcelona,2023-02-09 00:00:00,2023-02-27,18,Brooke Cook,70,Female,Egyptian,Hotel,285.8,Car rental,1446.61
1642,Los Angeles,2024-11-02 00:00:00,2024-11-07,5,Joseph Jones,29,Female,Irish,Hotel,$921.31,Car rental,753.11
1643,Berlin,2024-05-05 00:00:00,2024-05-15,10,Theresa Espinoza,56,Female,Mexican,Resort,322.44,Boat,1460.19
1644,Cape Town,2023-05-09 00:00:00,2023-05-15,6,Jennifer Snyder,27,Male,Russian,Resort,$67.32,Car rental,1231.07
1645,Toronto,2024-07-23 00:00:00,2024-08-02,10,Kristopher King,19,Female,Australian,Resort,944.5,Boat,921.11
1646,Cape Town,2024-08-06 00:00:00,2024-08-20,14,Diana Rowland,73,Male,Thai,Airbnb,245.46,Car rental,525.9
1647,Sydney,2024-10-11 00:00:00,2024-11-05,25,Matthew Hansen,80,Male,British,Hostel,260.37,Bus,1159.35
1648,Jakarta,2024-07-13 00:00:00,2024-07-18,5,Molly Randall,71,Female,Mexican,Airbnb,585.1,Plane,782.35
1649,Bangkok,2023-08-26 00:00:00,2023-09-05,10,Mary Navarro,25,Male,Irish,Hotel,590.01,Boat,625.33
1651,Dublin,2023-08-17 00:00:00,2023-08-23,6,Megan Townsend,56,Male,Norwegian,Hostel,436.03,Bus,576.29
1652,Sydney,2024-08-13 00:00:00,2024-09-02,20,Ashley Henderson,73,Male,Australian,Airbnb,415.76,Bus,1114.81
1653,Rome,2024-08-18 00:00:00,2024-09-17,30,Amber Barrett,41,Female,American,Hotel,60.28,Bus,1249.84
1654,Los Angeles,2023-11-01 00:00:00,2023-11-20,19,Kimberly Barnes,65,Male,Russian,Resort,221.68,Car rental,550.41
1655,Seoul,2024-12-01 00:00:00,2024-12-15,14,Michele Garcia,21,Male,Canadian,Airbnb,947.9,Bus,1213.98
1656,New York,2023-01-26 00:00:00,2023-02-11,16,Mr. Tyler Madden,79,Female,Egyptian,Hotel,441.3,Bus,1346.37
1657,Toronto,2023-10-13 00:00:00,2023-11-04,22,David Peterson,27,Female,Australian,Airbnb,642.35,Train,630.2
1658,Bangkok,2023-07-11 00:00:00,2023-08-01,21,Angela Short,55,Male,Dutch,Resort,265.73,Plane,263.27
1659,Cairo,2023-04-08 00:00:00,2023-04-24,16,Erica Brown,76,Male,British,Airbnb,824.54,Train,54.33
1660,Singapore,2023-08-19 00:00:00,2023-09-14,26,Joseph Davis,80,Female,South Korean,Hotel,189.8,Bus,628.32
1661,Los Angeles,2023-06-19 00:00:00,2023-07-11,22,Stephen Stafford,40,Male,Swiss,Hotel,185.35,Bus,994.24
1662,Miami,2023-07-05 00:00:00,2023-07-19,14,Thomas Campbell,19,Female,Japanese,Hotel,$853.09,Plane,1398.92
1663,Rome,2023-08-17 00:00:00,2023-09-05,19,Douglas Morgan,40,Female,Irish,Airbnb,396.06,Bus,218.84
1664,Athens,2023-05-18 00:00:00,2023-05-28,10,Jason Jones,36,Male,Thai,Resort,382.66,Boat,1087.39
1665,Hanoi,2024-05-14 00:00:00,2024-05-30,16,Adrian Adams,45,Male,South Korean,Hostel,998.79,Plane,1206.29
1666,Tokyo,2024-09-02 00:00:00,2024-09-22,20,Shelby Smith,26,Female,British,Airbnb,924.62,Car rental,675.14
1667,Barcelona,2023-07-18 00:00:00,2023-08-13,26,Kayla Grant,60,Female,Brazilian,Airbnb,889.92,Boat,861.26
1668,London,2024-07-24 00:00:00,,22,Christopher Foster,49,Female,Australian,Hotel,206.73,Bus,636.49
1669,Toronto,2024-07-04 00:00:00,,21,Jessica Hanson,69,Male,Italian,Hotel,236.49,Plane,647.05
1670,Sydney,2024-08-02 00:00:00,2024-08-21,19,Maria Gonzalez,50,Male,Spanish,Airbnb,694.03,Car rental,154.53
1671,Paris,2023-09-28 00:00:00,2023-10-13,15,Rebecca Smith,74,Male,Italian,Hostel,106.26,Plane,93.02
1672,Jakarta,2023-06-26 00:00:00,2023-07-25,29,James Powell,45,Male,Vietnamese,Resort,631.2,Boat,1194.43
1673,New York,2023-07-28 00:00:00,2023-08-18,21,Catherine King,48,Male,British,Hotel,990.37,Boat,810.7
1674,Moscow,2023-06-18 00:00:00,2023-07-06,18,Dr. Patrick Jackson,49,Female,Canadian,Hotel,$299.63,Plane,677.52
1675,Athens,17-08-2023,2023-09-05,19,Terry Lambert,32,Male,German,Hostel,983.62,Train,1209.93
1676,Paris,2023-06-14 00:00:00,2023-06-27,13,Samuel Jackson,41,Female,Portuguese,Airbnb,,Boat,1183.75
1677,New York,2023-06-23 00:00:00,2023-07-10,17,Richard Green,54,Male,Portuguese,Hotel,784.18,Plane,222.29
1678,Rome,2024-07-06 00:00:00,2024-07-21,15,Mrs. Marissa Sullivan DVM,80,Male,Brazilian,Airbnb,352.34,Boat,40.24
1679,Sydney,2023-06-16 00:00:00,,20,Andre Mclaughlin,33,Male,German,Hotel,720.17,Train,1373.27
1680,Los Angeles,2024-08-23 00:00:00,2024-09-11,19,Cassandra Smith,35,Male,Portuguese,Hostel,530.28,Bus,"1,024.5 USD"
1681,Los Angeles,15-02-2023,2023-02-21,6,Crystal Hall,65,Female,Swiss,Hotel,932.57,Plane,798.91
1682,New York,2024-06-14 00:00:00,2024-07-03,19,Heidi Graves,28,Female,French,Resort,304.44,Car rental,325.55 USD
1683,Paris,2024-05-21 00:00:00,,26,Dr. Kenneth Carter,18,Female,Irish,Hotel,591.34,Car rental,69.48
1684,New York,2024-03-22 00:00:00,2024-04-16,25,Mary James,36,Female,Brazilian,Hotel,275.82,Train,878.5
1685,Bangkok,2023-07-05 00:00:00,2023-07-14,9,Melissa Cochran,55,Female,Dutch,Hotel,701.09,Train,1473.11
1686,Seoul,2024-10-23 00:00:00,2024-11-14,22,Michael Bernard,43,Female,Mexican,Villa,793.53,Car rental,300.19
1687,Dublin,2023-05-24 00:00:00,2023-06-09,16,Michael Hernandez,21,Male,German,Villa,885.93,Plane,87.86
1688,Tokyo,2023-05-14 00:00:00,2023-06-06,23,Matthew Turner,39,Female,British,Airbnb,653.17,Train,86.73
1689,Dublin,2023-01-23 00:00:00,2023-02-11,19,Edward Boyd,60,Female,Peruvian,Airbnb,419.64,Plane,512.45
1690,Lisbon,2023-06-06 00:00:00,2023-06-30,24,Brittany Williams,37,Male,German,Hostel,385.45,Plane,26.78
1691,Rome,2023-07-26 00:00:00,2023-08-12,17,Robert Ingram,70,Male,Portuguese,Airbnb,157.58,Car rental,585.97
1692,Prague,2023-02-20 00:00:00,,15,Stephanie Stone,62,Male,British,Villa,505.8,Boat,234.23
1693,Seoul,2023-10-13 00:00:00,2023-11-12,30,Linda Tanner,22,Female,British,Hotel,171.02,Bus,1228.27
1694,Barcelona,2023-08-07 00:00:00,2023-09-05,29,Jennifer Patrick MD,60,Female,Singaporean,Hotel,671.08,Boat,227.52
1695,New York,2024-07-10 00:00:00,2024-07-27,17,Alejandro Thompson,47,Male,Italian,Resort,719.55,Plane,797.73
1696,Lisbon,2024-10-07 00:00:00,2024-11-05,29,Abigail Frank,79,Male,German,Hostel,794.44,Car rental,1044.89
1697,Berlin,10-09-2024,2024-09-25,15,Gregory Hess,51,Male,South Korean,Hotel,779.4,Train,527.16
1698,Prague,2024-07-24 00:00:00,2024-08-04,11,Jason Bernard,74,Male,Mexican,Riad,686.91,Train,635.58
1699,Sydney,2023-09-04 00:00:00,2023-09-28,24,Samantha Flores,68,Female,Norwegian,Resort,$154.68,Bus,"1,476.03 USD"
1700,Barcelona,2024-12-14 00:00:00,2025-01-01,18,Brandon Schwartz,31,Male,Mexican,Guesthouse,392.27,Boat,582.49
1701,Sydney,2023-05-15 00:00:00,2023-05-18,3,Greg Hall,54,Female,Singaporean,Airbnb,183.93,Train,35.85
1702,Toronto,2023-07-28 00:00:00,2023-08-01,4,James Hunter,48,Female,Japanese,Airbnb,561.27,Car rental,198.27
1703,Dubai,2023-07-16 00:00:00,2023-07-23,7,Kyle Li,54,Female,Swiss,Hotel,,Boat,1453.76
1704,Seoul,2023-11-09 00:00:00,,28,Pamela Sparks,55,Male,Singaporean,Resort,443.11,Train,532.72
1705,Miami,2024-03-24 00:00:00,2024-04-08,15,Tony Knight,49,Male,South Korean,Hotel,740.51,Boat,1183.84
1706,Bangkok,2023-04-17 00:00:00,2023-04-21,4,Anthony Larsen,50,Female,Emirati,Hotel,275.97,Bus,90.21
1707,Los Angeles,2024-09-20 00:00:00,2024-10-12,22,Jessica Hughes,20,Female,Emirati,Guesthouse,744.15,Train,93.48
1708,Rome,2024-10-18 00:00:00,2024-11-13,26,April Owens,37,Female,American,Resort,333.75,Car rental,172.07
1709,New York,2023-06-11 00:00:00,2023-07-05,24,Robert Mccarthy,43,Male,Portuguese,Hotel,200.37,Plane,1178.27
1711,Dubai,2024-10-09 00:00:00,2024-10-31,22,Rebecca Rose,35,Female,Dutch,Airbnb,148.54,Car rental,1042.25
1712,Sydney,2023-08-19 00:00:00,2023-08-29,10,Shannon Smith,20,Female,Thai,Airbnb,951.22,Bus,487.33
1713,Paris,2023-10-07 00:00:00,2023-10-27,20,Bridget Clarke,22,Female,South African,Villa,175.9,Plane,1167.95
1714,Berlin,2023-02-07 00:00:00,2023-02-15,8,Karen Wilson,22,Male,Thai,Resort,996.52,Plane,1409.16
1715,Oslo,2024-06-11 00:00:00,2024-07-06,25,Tiffany Griffin,46,Female,Portuguese,Hotel,745.4,Train,964.58
1716,London,2023-07-03 00:00:00,2023-07-23,20,Ryan Hicks,78,Male,American,Hotel,786.04,Boat,575.0
1717,Tokyo,2024-08-16 00:00:00,2024-08-27,11,Kimberly Matthews,74,Male,British,Airbnb,928.37,Car rental,49.24
1718,London,2024-07-07 00:00:00,2024-08-05,29,Meredith Gomez,43,Male,Spanish,Villa,808.31,Plane,1288.49
1719,Paris,2023-06-08 00:00:00,2023-07-03,25,Janet Pearson,41,Female,Spanish,Hotel,223.51,Boat,551.85
1720,Moscow,2024-11-01 00:00:00,2024-11-09,8,Joshua Marshall,32,Male,South Korean,Hotel,639.01,Train,934.62
1721,Barcelona,2024-07-22 00:00:00,2024-08-05,14,Antonio Rollins,41,Male,German,Hotel,858.62,Bus,1187.18
1722,Toronto,2023-07-02 00:00:00,2023-07-28,26,Miguel Taylor,75,Female,Portuguese,Hotel,,Plane,783.32
1723,Athens,2024-06-12 00:00:00,2024-07-05,23,Crystal Kim,41,Male,Italian,Airbnb,$975.33,Train,741.67
1724,Miami,08-04-2023,2023-04-29,21,Benjamin Simpson,72,Female,Spanish,Hotel,469.66,Train,98.27
1725,Buenos Aires,2024-06-26 00:00:00,2024-07-05,9,Jordan Aguirre,76,Female,Italian,Airbnb,704.07,Car rental,526.9
1726,Lisbon,2023-11-17 00:00:00,2023-12-10,23,Jeffrey Schaefer,29,Male,Australian,Hotel,$774.91,Bus,1492.63
1727,London,2023-07-06 00:00:00,2023-07-20,14,Emily Edwards,23,Female,South Korean,Hostel,772.77,Bus,119.03
1728,Zurich,2023-05-09 00:00:00,2023-05-15,6,Chad Clark,34,Female,French,Villa,973.16,Train,
1729,Rome,2023-06-28 00:00:00,2023-07-23,25,Matthew Palmer,44,Female,Irish,Hotel,321.47,Boat,533.78
1730,Bangkok,2024-07-13 00:00:00,2024-07-24,11,Timothy Clark,47,Female,Spanish,Hotel,437.43,Plane,793.91
1732,Singapore,2024-11-05 00:00:00,2024-11-19,14,Christine Jones DVM,27,Female,Irish,Resort,645.09,Bus,273.99
1733,Istanbul,2024-07-20 00:00:00,2024-08-06,17,Taylor Mora,59,Female,Portuguese,Airbnb,989.44,Boat,485.54
1734,Lisbon,2023-07-16 00:00:00,2023-08-02,17,Susan Martin,47,Female,French,Resort,551.92,Car rental,1268.04
1735,Miami,2024-08-12 00:00:00,2024-08-25,13,Francis Howe,22,Female,American,Hostel,398.81,Boat,522.64
1736,Istanbul,2024-09-17 00:00:00,2024-09-29,12,Erin Lara,74,Male,Mexican,Hotel,190.16,Bus,888.31
1737,London,2023-07-10 00:00:00,2023-08-01,22,Richard Lewis,61,Male,Mexican,Resort,463.2,Car rental,824.66
1738,Cairo,2023-05-24 00:00:00,2023-06-10,17,Kelsey Lewis,71,Female,Dutch,Hostel,714.64,Boat,711.96
1739,Miami,2024-08-14 00:00:00,2024-08-21,7,Lance David,29,Male,French,Hotel,218.92,Boat,1486.75
1740,Dubai,2024-07-03 00:00:00,2024-07-30,27,Ryan Castillo,80,Male,German,Airbnb,$187.42,Boat,257.42
1741,Cape Town,2024-06-16 00:00:00,2024-07-10,24,Kimberly Hancock,42,Male,Turkish,Resort,179.53,Car rental,185.39
1742,Rome,2023-11-17 00:00:00,2023-12-11,24,Corey Navarro,31,Female,Irish,Resort,828.45,Train,112.48
1743,New York,2024-08-22 00:00:00,2024-09-05,14,Andrew Tran,29,Female,Argentinian,Airbnb,550.54,Plane,1458.34
1744,Amsterdam,2023-05-14 00:00:00,2023-06-08,25,Randall Henderson,55,Female,Singaporean,Airbnb,838.36,Boat,468.26
1745,Amsterdam,2024-10-09 00:00:00,2024-10-31,22,Janet Kim,54,Male,British,Hotel,943.83,Bus,104.64
1746,Miami,2024-06-11 00:00:00,2024-06-28,17,Dr. Ashley Thompson MD,49,Female,Australian,Resort,597.55,Plane,1479.61
1747,Rome,2024-04-11 00:00:00,2024-05-10,29,Janet Elliott,30,Male,Thai,Hotel,76.56,Boat,839.84
1748,Seoul,2023-09-12 00:00:00,2023-10-06,24,Jennifer Hoffman,26,Female,Australian,Hostel,813.47,Car rental,682.79
1749,Amsterdam,2023-12-22 00:00:00,,18,Sarah Mcmillan,49,Male,Portuguese,Hotel,717.42,Plane,1339.81
1750,Lisbon,22-06-2023,2023-06-29,7,Holly Arnold,21,Female,Greek,Hotel,701.05,Bus,1148.79
1752,Los Angeles,16-01-2024,2024-02-04,19,Robert Blackburn,71,Female,Irish,Hotel,597.76,Boat,1482.15
1753,Dublin,2024-06-24 00:00:00,2024-07-15,21,Nicholas Martinez,27,Male,German,Airbnb,617.21,Plane,90.19
1754,Buenos Aires,2023-06-01 00:00:00,2023-06-30,29,Max Woodward,43,Male,Singaporean,Resort,751.63,Car rental,294.15
1756,Berlin,2023-08-28 00:00:00,2023-09-13,16,Joe Hudson,25,Male,American,Resort,$580.33,Train,1012.33
1757,Prague,2024-08-04 00:00:00,2024-08-11,7,Ryan Murray,80,Female,Portuguese,Hotel,54.83,Bus,596.4
1758,Dubai,2023-04-02 00:00:00,2023-04-14,12,Rhonda Mullins,45,Female,German,Airbnb,153.19,Car rental,1310.51
1759,Paris,2024-07-24 00:00:00,2024-08-16,23,Rachel Johnson,54,Male,American,Airbnb,821.03,Plane,731.74
1760,Amsterdam,2023-04-03 00:00:00,2023-04-29,26,Ann Cooper,57,Male,Argentinian,Airbnb,921.36,Car rental,634.6
1761,Singapore,2024-10-10 00:00:00,2024-10-27,17,George Patterson,26,Male,Irish,Villa,810.35,Plane,1376.68
1762,Rome,2023-10-20 00:00:00,2023-11-07,18,Sally Li,28,Female,Australian,Hostel,526.65,Bus,24.54
1763,Rome,2024-11-10 00:00:00,2024-11-26,16,Michael Johnson,56,Male,Norwegian,Airbnb,424.34,Car rental,1080.03
1764,Paris,2024-06-14 00:00:00,2024-06-27,13,Steven Sosa,44,Female,Portuguese,Airbnb,169.87,Boat,665.52
1765,Sydney,2023-06-12 00:00:00,2023-06-26,14,Richard Peterson,37,Female,Brazilian,Airbnb,373.62,Boat,613.18
1766,Lisbon,2024-10-20 00:00:00,2024-11-06,17,Julie Spencer,38,Male,South Korean,Resort,928.39,Bus,1079.71
1767,New York,2024-09-15 00:00:00,2024-10-10,25,Michelle Harvey MD,39,Female,Brazilian,Airbnb,874.99,Plane,1231.73
1768,Rome,09-07-2024,2024-07-10,1,Mrs. Ashley Phillips,39,Female,Italian,Hotel,168.59,Boat,1465.04
1769,Barcelona,2024-06-06 00:00:00,2024-07-01,25,Bradley Ross,32,Male,American,Hotel,385.37,Plane,923.72
