Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost
1510,Sydney,2024-06-05 00:00:00,2024-06-20,15,Michael Baker,39,Female,Portuguese,Resort,873.413259665462,Train,520.6
1511,Sydney,2024-08-24 00:00:00,2024-09-17,24,Melinda Brown,61,Female,Thai,Villa,2245.975374367239,Boat,1203.56
1512,Miami,2024-07-20 00:00:00,2024-08-08,19,Matthew Garrett,30,Male,South Korean,Airbnb,206.14064554273904,Boat,573.66
1513,Miami,2023-08-19 00:00:00,2023-09-13,25,Robert Palmer,28,Male,British,Hotel,433.368293922489,Bus,594.56
1514,Prague,2024-04-03 00:00:00,2024-04-19,16,Meghan Watson,48,Female,Singaporean,Hotel,364.6170645367978,Train,393.89 USD
1515,Moscow,2024-08-10 00:00:00,2024-08-16,6,Lori Price,54,Female,Brazilian,Resort,1092.8615230652954,Train,548.73
1516,New York,2024-03-08 00:00:00,2024-03-18,10,Timothy Colon,34,Male,American,Hotel,310.3839475398147,Train,367.01
1517,Lisbon,2023-05-23 00:00:00,2023-06-10,18,Derrick Porter,30,Male,Portuguese,Hostel,52.155970033666534,Bus,1168.84
1518,Rome,2023-02-08 00:00:00,2023-03-03,23,Mario Williams,55,Female,Canadian,Airbnb,214.79089574338752,Bus,471.74
1519,New York,2024-08-07 00:00:00,2024-08-30,23,Michelle Barnes,58,Male,Russian,Hostel,76.71806587860794,Train,396.58
1520,Istanbul,2024-07-16 00:00:00,2024-08-03,18,Emma Crawford,48,Male,Thai,Guesthouse,83.38850465151083,Train,1262.4
1521,Los Angeles,2024-09-12 00:00:00,2024-10-12,30,Amber Myers,76,Female,Thai,Guesthouse,123.24629793433812,Boat,1473.89
1522,Dubai,2023-08-12 00:00:00,2023-08-18,6,Michelle Lara,37,Female,Italian,Guesthouse,75.93476118001789,Boat,320.96
1523,Prague,2024-09-19 00:00:00,2024-10-18,29,Christine Webb,59,Male,Spanish,Hotel,439.89948453349746,Plane,661.9
1524,Los Angeles,2024-07-03 00:00:00,2024-07-20,17,Lindsey Sloan,26,Female,Irish,Hotel,390.7657328350409,Boat,818.38
1525,Athens,2023-07-15 00:00:00,2023-08-02,18,Deanna Peterson,72,Female,Egyptian,Guesthouse,107.83380573496424,Car rental,128.47 USD
1526,London,2024-08-04 00:00:00,2024-08-27,23,Donna Black,72,Female,Thai,Hotel,286.0057427169028,Bus,829.37
1527,Istanbul,2023-07-04 00:00:00,2023-07-13,9,David Smith,70,Male,Canadian,Hostel,65.77417344186074,Train,1420.11
1528,Seoul,2023-08-04 00:00:00,2023-08-09,5,Nicole Rose,59,Female,Italian,Hotel,359.03750279863766,Boat,1493.45
1529,Barcelona,2023-08-16 00:00:00,2023-08-31,15,Stephanie Kennedy,59,Female,American,Guesthouse,121.46695806340782,Plane,1253.93
1530,Seoul,2024-06-04 00:00:00,2024-06-28,24,Brandon Powers,66,Male,British,Hotel,359.65179184929946,Bus,1332.28
1531,Seoul,2024-08-04 00:00:00,2024-08-25,21,Robert Kim,72,Male,Turkish,Resort,1065.6956458927903,Plane,1216.26
1532,Oslo,2024-11-04 00:00:00,2024-11-21,17,Bianca Good,38,Female,Emirati,Resort,977.2451482856675,Car rental,359.28
1533,Prague,2024-07-21 00:00:00,2024-08-18,28,Kathleen Stevens,29,Female,Emirati,Hotel,441.05306084679546,Boat,1151.93
1534,Tokyo,2023-08-12 00:00:00,2023-08-30,18,Zachary Pruitt,67,Female,Spanish,Guesthouse,113.54814061692605,Train,946.24
1535,Tokyo,14-07-2024,2024-08-11,28,Mrs. Jessica Brown MD,69,Male,South African,Riyad,3180.196187218188,Boat,1148.52
1536,London,2023-06-08 00:00:00,2023-06-26,18,Craig Powell,33,Male,Singaporean,Villa,2539.5857140022345,Train,559.46
1537,Singapore,2024-07-02 00:00:00,2024-07-08,6,Briana Diaz,71,Female,Turkish,Guesthouse,144.4239720861788,Car rental,1420.42
1538,Sydney,2023-02-18 00:00:00,2023-02-23,5,Blake Wright,51,Female,Indonesian,Hotel,496.93317087114065,Bus,1379.08
1539,Singapore,2023-06-19 00:00:00,2023-06-22,3,Erin Dixon,54,Female,Spanish,Airbnb,220.0373449344558,Plane,399.04
1540,Oslo,2023-04-24 00:00:00,2023-05-14,20,Brandon Ward,69,Male,Japanese,Hostel,68.97284749667557,Plane,1058.04
1541,Lisbon,2023-06-15 00:00:00,2023-07-05,20,Edward Ponce,34,Male,Singaporean,Airbnb,207.493933645654,Plane,687.78
1542,Paris,2024-02-26 00:00:00,2024-03-10,13,David Reyes,38,Female,South Korean,Hotel,483.3874897357419,Car rental,468.04
1543,Seoul,2024-10-10 00:00:00,2024-10-30,20,Charles Stevenson,38,Female,Singaporean,Hotel,418.12599765148036,Bus,1091.99
1544,Istanbul,2023-01-13 00:00:00,2023-01-15,2,Olivia Mcdonald,69,Male,Egyptian,Airbnb,141.86925985102582,Boat,985.53
1545,Amsterdam,2023-05-15 00:00:00,2023-05-26,11,Molly Ball,41,Female,Russian,Hotel,413.7652010686743,Car rental,992.44
1546,London,2023-05-13 00:00:00,,16,Jeremy Garcia,67,Female,Japanese,Hotel,457.1240444463367,Plane,189.59
1547,Singapore,2023-08-11 00:00:00,2023-08-30,19,Jimmy Anderson,58,Male,French,Resort,1146.0947147235927,Boat,1316.48
1548,Sydney,2024-10-19 00:00:00,2024-11-07,19,Curtis Williams,58,Female,French,Airbnb,267.91741491387415,Car rental,351.07
1549,Seoul,2023-06-05 00:00:00,,12,Robyn Powell,22,Male,South Korean,Airbnb,132.49246999250903,Train,388.4
1551,Dublin,2024-04-17 00:00:00,2024-05-12,25,James Caldwell V,56,Male,Thai,Hotel,420.5461577129947,Boat,1093.01
1552,Prague,2024-08-23 00:00:00,2024-09-11,19,Steve Graham,78,Female,French,Airbnb,196.29824196804555,Car rental,1114.68
1553,Lisbon,2024-09-06 00:00:00,2024-09-29,23,Melissa Wood,18,Male,Mexican,Airbnb,299.08594264334386,Train,376.64
1554,Amsterdam,2023-12-22 00:00:00,2024-01-01,10,Eric Benson,29,Male,Singaporean,Hotel,457.99396672075386,Boat,823.32
1555,Berlin,2023-07-05 00:00:00,2023-07-06,1,Kevin Ward,23,Male,South Korean,Hotel,352.35451457187287,Plane,436.34
1556,Singapore,2023-07-13 00:00:00,2023-07-23,10,Sandra Bell,46,Male,Japanese,Villa,4142.892612760688,Plane,851.84
1557,Barcelona,2023-10-13 00:00:00,2023-11-07,25,Sydney Roy,37,Male,Portuguese,Hostel,92.7077893595502,Train,299.63
1558,Moscow,2024-08-01 00:00:00,,24,Annette Jackson,19,Female,Italian,Airbnb,192.90181653792695,Plane,126.97
1559,Sydney,20-04-2024,2024-05-15,25,Paul Hernandez,77,Male,American,Riyad,3214.574039196843,Plane,1184.55
1560,Barcelona,2024-07-10 00:00:00,2024-07-28,18,Steve Armstrong,35,Female,Spanish,Airbnb,211.8943046032482,Car rental,1177.2
1561,Buenos Aires,2024-08-27 00:00:00,2024-09-22,26,Richard Daniels,39,Female,British,Airbnb,123.80187569445937,Boat,432.91
1562,Tokyo,2023-01-01 00:00:00,2023-01-20,19,Kevin Peterson,57,Female,Portuguese,Guesthouse,118.65412566959529,Boat,434.96
1563,Lisbon,2024-06-10 00:00:00,2024-06-23,13,Andrew Brooks,36,Female,German,Airbnb,159.34608027302176,Car rental,726.13
1564,Amsterdam,2024-11-05 00:00:00,2024-11-26,21,Tina Miller,67,Female,Spanish,Resort,1248.5124035512636,Train,948.87
1565,Bangkok,2023-12-28 00:00:00,2024-01-07,10,Shannon Shelton,41,Male,French,Hostel,75.96123703563566,Train,396.78
1566,Bangkok,02-06-2023,2023-06-11,9,Christopher Gomez,57,Male,South Korean,Guesthouse,149.23975847428807,Car rental,493.18
1567,Toronto,2024-03-03 00:00:00,2024-03-27,24,Megan Powell,52,Male,French,Airbnb,211.58644804307008,Train,897.18
1568,Singapore,22-06-2024,2024-07-11,19,Brianna Clark,59,Male,British,Hotel,206.92178964255956,Car rental,837.89
1569,Rome,2023-08-11 00:00:00,2023-08-17,6,Lisa Weber,34,Male,Argentinian,Guesthouse,108.86626031564717,Train,1184.85
1570,Oslo,06-05-2024,2024-05-25,19,Anthony Davidson,74,Male,Mexican,Hotel,450.94801179071044,Bus,127.3
1571,Prague,2024-12-20 00:00:00,2025-01-12,23,Jimmy Elliott,23,Female,Mexican,Airbnb,298.62665949471784,Car rental,1454.6
1572,London,2024-09-08 00:00:00,2024-09-24,16,Jerry Hughes,76,Female,South Korean,Villa,2181.7971454368408,Train,1385.42
1573,Berlin,2024-07-16 00:00:00,2024-07-23,7,Allison Fernandez,34,Male,French,Hotel,450.4392846560827,Boat,471.68
1574,Miami,2023-03-07 00:00:00,2023-03-31,24,Adam Logan,54,Female,Egyptian,Airbnb,259.00800967628925,Boat,1313.17
1575,Los Angeles,2024-04-28 00:00:00,2024-05-09,11,Aaron Carter,78,Male,British,Hotel,380.5321386042093,Boat,577.73
1576,Tokyo,2023-07-20 00:00:00,2023-08-02,13,Nathan Davis,79,Male,Portuguese,Resort,1251.6184275236196,Boat,509.48
1577,Oslo,2024-03-20 00:00:00,2024-03-26,6,Brian Hubbard,47,Female,Australian,Hotel,371.98395957867945,Train,618.25
1578,Amsterdam,2023-07-06 00:00:00,2023-07-19,13,Kristin Sanchez,74,Female,American,Airbnb,228.74728678687558,Train,1089.38
1579,Singapore,2024-09-12 00:00:00,2024-09-27,15,Matthew Henderson,77,Female,Peruvian,Airbnb,112.43770340357555,Boat,169.82
1580,Berlin,2024-07-14 00:00:00,2024-07-30,16,Sherry Mcdaniel,63,Male,Irish,Resort,1029.1869732508967,Bus,871.34
1581,Barcelona,2023-08-04 00:00:00,2023-08-31,27,Andrew Roberts,60,Female,South Korean,Hotel,352.18040949283716,Car rental,799.9
1582,Paris,2024-08-04 00:00:00,2024-08-22,18,Nicole Phillips,78,Male,Australian,Hostel,89.37955914113056,Bus,835.68
1583,New York,2024-11-25 00:00:00,2024-11-29,4,William Rubio,76,Female,Japanese,Hotel,393.20175831572806,Bus,819.75
1584,Buenos Aires,2024-11-23 00:00:00,2024-12-12,19,Jeanette Andrews,79,Male,Thai,Hotel,394.3164080800087,Bus,93.91
1585,Berlin,2023-04-28 00:00:00,2023-05-05,7,Kelsey Pena,18,Male,South Korean,Hostel,80.00647062868222,Bus,763.11
1586,Bangkok,2023-07-22 00:00:00,2023-08-13,22,Jeffery Ayala,34,Female,Norwegian,Airbnb,102.85071132666917,Boat,687.42
1587,Athens,2023-12-11 00:00:00,2023-12-26,15,Michelle Daugherty,34,Female,Emirati,Guesthouse,109.73675556381059,Bus,689.94
1588,Paris,2024-06-23 00:00:00,2024-07-05,12,Danielle Lee,35,Female,Norwegian,Hostel,53.87279072503495,Plane,145.9
1589,Prague,2023-09-19 00:00:00,2023-10-04,15,Eric Bass,30,Female,Turkish,Resort,1008.1036857937728,Plane,251.22 USD
1590,Toronto,2023-12-28 00:00:00,2024-01-21,24,Sean Richards,63,Male,Turkish,Airbnb,182.0261959942154,Train,1350.63
1591,Moscow,2023-08-19 00:00:00,2023-09-12,24,Walter Baker,64,Male,Singaporean,Airbnb,154.13390855903958,Boat,1377.33
1592,Seoul,2024-06-05 00:00:00,2024-06-11,6,Steven Moore,61,Male,Emirati,Resort,1138.1085369053628,Train,32.06
1593,Seoul,2024-08-15 00:00:00,2024-09-12,28,Michael Cochran,65,Female,Portuguese,Resort,1485.9319164690337,Bus,68.14
1594,Seoul,2024-05-24 00:00:00,2024-06-13,20,Rebecca Quinn,62,Female,Canadian,Hotel,245.10399851421727,Boat,376.38
1595,Berlin,2023-06-01 00:00:00,2023-06-15,14,Timothy Wade,27,Male,Spanish,Guesthouse,71.35677300839119,Bus,155.32
1596,Toronto,2024-01-10 00:00:00,2024-01-30,20,Erin Peterson,76,Female,Australian,Hotel,237.29063258062192,Car rental,1453.73
1597,Tokyo,2024-10-17 00:00:00,2024-11-12,26,Debra Knox,37,Male,Brazilian,Guesthouse,59.96441905266248,Boat,1429.36
1598,Prague,2023-02-16 00:00:00,2023-03-01,13,Douglas White,58,Male,Argentinian,Hotel,374.8657203444684,Boat,1413.84
1599,Dublin,2023-04-20 00:00:00,2023-04-29,9,Jessica Hayes,25,Male,British,Hostel,67.14268419929581,Car rental,545.73
1600,Rome,2024-10-25 00:00:00,2024-10-30,5,Cindy Hernandez,22,Female,Australian,Hotel,398.2044135716103,Train,246.76
1601,London,2024-12-18 00:00:00,2025-01-09,22,Jessica Brown,59,Male,Mexican,Hotel,274.4555266947791,Plane,1278.18
1602,Lisbon,2024-08-27 00:00:00,2024-09-11,15,Andrea Rhodes,77,Female,Mexican,Airbnb,230.65372099054568,Plane,947.87
1603,Istanbul,2024-08-23 00:00:00,2024-09-09,17,Lauren Bishop,34,Female,Portuguese,Hotel,215.88347202318627,Plane,326.68
1604,Lisbon,2023-08-18 00:00:00,2023-09-02,15,Shawn Hammond,26,Female,American,Airbnb,257.56846064955255,Bus,1220.81
1605,Prague,2024-02-17 00:00:00,2024-03-06,18,Albert Cobb,46,Female,Portuguese,Guesthouse,80.24271012156674,Bus,1069.92
1606,Oslo,2024-08-27 00:00:00,,19,Angel Henry,76,Female,American,Hostel,74.7527513962173,Train,131.68
1607,Berlin,2024-06-05 00:00:00,2024-06-18,13,Kelly Jacobs,58,Male,French,Riyad,3719.400697239997,Boat,663.55
1608,Dubai,2024-07-18 00:00:00,2024-08-05,18,Kenneth Davis,30,Male,Thai,Resort,1491.9430442378793,Boat,409.67
1609,Prague,2024-08-17 00:00:00,2024-09-06,20,Billy Dudley,28,Male,Turkish,Airbnb,290.69012514443955,Plane,946.31
1610,Cape Town,04-09-2023,2023-09-09,5,Elizabeth Ochoa,30,Male,Australian,Airbnb,197.74838327790462,Plane,1070.05
1611,Cairo,2024-07-21 00:00:00,2024-08-16,26,Ryan Barr,22,Male,Japanese,Airbnb,277.5058065927437,Plane,284.89
1612,Cairo,2024-10-26 00:00:00,2024-11-13,18,Becky Dean,29,Female,Irish,Airbnb,243.03096389148968,Boat,714.12
1613,Toronto,2024-08-06 00:00:00,2024-08-08,2,Nathan Dixon,67,Male,Emirati,Airbnb,123.95011034219041,Train,1213.57
1614,Bangkok,2023-03-25 00:00:00,2023-04-13,19,Dennis Townsend,62,Male,French,Airbnb,239.6030961692601,Car rental,1140.25
1615,Dubai,2023-04-16 00:00:00,2023-05-12,26,Gregg James,28,Male,Portuguese,Resort,1164.1603117648444,Boat,784.5
1616,Rome,2023-02-26 00:00:00,2023-03-27,29,Mary Fletcher,34,Female,Irish,Guesthouse,103.33406226095963,Plane,245.74
1617,Lisbon,2024-06-22 00:00:00,2024-07-15,23,Jesus Crosby,49,Male,Mexican,Airbnb,247.15590742933142,Bus,328.31
1618,Dublin,2024-07-24 00:00:00,2024-07-31,7,Olivia Cobb,80,Male,American,Guesthouse,50.510695496448434,Bus,598.68
1619,Los Angeles,22-07-2023,2023-08-05,14,Paul Robinson,37,Male,Italian,Hostel,55.65483193271468,Plane,68.42
1620,Dublin,2023-08-07 00:00:00,2023-08-23,16,Colton Holt,80,Female,Singaporean,Hostel,59.61330271779696,Train,341.23
1621,Dubai,2023-05-15 00:00:00,2023-05-21,6,Karen Acosta,45,Female,Turkish,Hostel,62.72447836207294,Boat,792.05
1622,London,2023-12-11 00:00:00,2023-12-24,13,Janice Aguilar,61,Female,American,Guesthouse,122.93918226580642,Boat,1434.81
1623,New York,2023-08-17 00:00:00,2023-09-07,21,Jennifer Henry,64,Male,Turkish,Hostel,75.47162402800838,Boat,961.85
1624,Toronto,2024-09-07 00:00:00,2024-10-02,25,Parker Parker,46,Male,Mexican,Hostel,67.41810619367186,Plane,930.72
1625,Sydney,2024-09-08 00:00:00,2024-09-27,19,Craig Harrington,79,Female,Portuguese,Airbnb,129.9251728068832,Train,895.56
1626,Istanbul,2023-09-05 00:00:00,2023-09-19,14,Jason Smith,62,Male,Singaporean,Hostel,80.57818003263712,Train,155.43
1627,Barcelona,2024-06-14 00:00:00,2024-06-29,15,Charles Mcgrath,38,Female,Dutch,Airbnb,213.96895667459398,Boat,1218.41
1628,Tokyo,2024-04-21 00:00:00,2024-05-18,27,Robert Miller,31,Male,Dutch,Resort,1389.4348614364199,Bus,570.26
1629,Amsterdam,2023-03-04 00:00:00,2023-03-27,23,Tony Morgan,19,Male,Italian,Resort,1402.6622450258726,Car rental,1260.0
1630,Seoul,2023-02-28 00:00:00,2023-03-05,5,Katherine Jones,31,Male,German,Hostel,97.70976588949765,Boat,439.37
1631,Barcelona,2024-11-08 00:00:00,2024-11-20,12,Heather Hammond DVM,20,Female,French,Hostel,68.96156723547466,Train,1496.74
1632,Los Angeles,2023-04-24 00:00:00,2023-05-12,18,Rachel Anderson,53,Male,Turkish,Riyad,4826.121357805045,Bus,1461.16
1633,Oslo,2024-05-16 00:00:00,2024-06-01,16,Katherine Smith,22,Male,Italian,Airbnb,273.5518172693043,Bus,1422.01
1634,Amsterdam,2024-09-20 00:00:00,2024-09-21,1,Brent Mendez,38,Male,German,Hotel,290.2443961478499,Boat,864.49
1635,Miami,2024-11-02 00:00:00,2024-11-09,7,Paul Parker,35,Female,Canadian,Airbnb,206.88794280210368,Car rental,897.46
1636,Moscow,2024-11-05 00:00:00,2024-11-22,17,Kathryn Leonard,41,Female,German,Villa,2405.2742900936328,Car rental,880.18
1637,New York,2023-04-24 00:00:00,2023-05-07,13,Adam Padilla,37,Male,Dutch,Hotel,443.8623522726907,Bus,965.82
1638,New York,2023-11-28 00:00:00,2023-12-20,22,Anna Gonzalez,42,Male,Thai,Airbnb,202.06165357844574,Plane,1294.55
1639,Sydney,2023-11-12 00:00:00,,24,Laura Green,22,Female,Portuguese,Airbnb,144.66278317443908,Plane,35.72
1640,Bangkok,2023-06-20 00:00:00,2023-07-10,20,Betty Morales,29,Female,Irish,Hotel,354.5225894212925,Bus,1286.7
1641,Barcelona,2023-02-09 00:00:00,2023-02-27,18,Brooke Cook,70,Female,Egyptian,Resort,1084.40109086894,Car rental,1446.61
1642,Los Angeles,2024-11-02 00:00:00,2024-11-07,5,Joseph Jones,29,Female,Irish,Airbnb,213.36356108051444,Car rental,753.11
1643,Berlin,2024-05-05 00:00:00,2024-05-15,10,Theresa Espinoza,56,Female,Mexican,Hostel,66.64410984478495,Boat,1460.19
1644,Cape Town,2023-05-09 00:00:00,2023-05-15,6,Jennifer Snyder,27,Male,Russian,Guesthouse,92.54464560563056,Car rental,1231.07
1645,Toronto,2024-07-23 00:00:00,2024-08-02,10,Kristopher King,19,Female,Australian,Hotel,423.38476431875415,Boat,921.11
1646,Cape Town,2024-08-06 00:00:00,2024-08-20,14,Diana Rowland,73,Male,Thai,Villa,2810.2533022661323,Car rental,525.9
1647,Sydney,2024-10-11 00:00:00,2024-11-05,25,Matthew Hansen,80,Male,British,Resort,1299.0258181325362,Bus,1159.35
1648,Jakarta,2024-07-13 00:00:00,2024-07-18,5,Molly Randall,71,Female,Mexican,Hotel,200.95675219889893,Plane,782.35
1649,Bangkok,2023-08-26 00:00:00,2023-09-05,10,Mary Navarro,25,Male,Irish,Guesthouse,89.83651557185092,Boat,625.33
1651,Dublin,2023-08-17 00:00:00,2023-08-23,6,Megan Townsend,56,Male,Norwegian,Resort,1062.3939589251977,Bus,576.29
1652,Sydney,2024-08-13 00:00:00,2024-09-02,20,Ashley Henderson,73,Male,Australian,Hotel,497.8260048399385,Bus,1114.81
1653,Rome,2024-08-18 00:00:00,2024-09-17,30,Amber Barrett,41,Female,American,Hotel,488.52714229232697,Bus,1249.84
1654,Los Angeles,2023-11-01 00:00:00,2023-11-20,19,Kimberly Barnes,65,Male,Russian,Airbnb,246.76953941590165,Car rental,550.41
1655,Seoul,2024-12-01 00:00:00,2024-12-15,14,Michele Garcia,21,Male,Canadian,Resort,1332.911334691827,Bus,1213.98
1656,New York,2023-01-26 00:00:00,2023-02-11,16,Mr. Tyler Madden,79,Female,Egyptian,Villa,4158.693641558221,Bus,1346.37
1657,Toronto,2023-10-13 00:00:00,2023-11-04,22,David Peterson,27,Female,Australian,Villa,2933.391391852692,Train,630.2
1658,Bangkok,2023-07-11 00:00:00,2023-08-01,21,Angela Short,55,Male,Dutch,Resort,1304.1943473238289,Plane,263.27
1659,Cairo,2023-04-08 00:00:00,2023-04-24,16,Erica Brown,76,Male,British,Hostel,33.90606884806838,Train,54.33
1660,Singapore,2023-08-19 00:00:00,2023-09-14,26,Joseph Davis,80,Female,South Korean,Hotel,410.50077530176884,Bus,628.32
1661,Los Angeles,2023-06-19 00:00:00,2023-07-11,22,Stephen Stafford,40,Male,Swiss,Hostel,74.88628063349259,Bus,994.24
1662,Miami,2023-07-05 00:00:00,2023-07-19,14,Thomas Campbell,19,Female,Japanese,Villa,4776.588500383314,Plane,1398.92
1663,Rome,2023-08-17 00:00:00,2023-09-05,19,Douglas Morgan,40,Female,Irish,Hostel,99.35858832759185,Bus,218.84
1664,Athens,2023-05-18 00:00:00,2023-05-28,10,Jason Jones,36,Male,Thai,Villa,4037.2330765285224,Boat,1087.39
1665,Hanoi,2024-05-14 00:00:00,2024-05-30,16,Adrian Adams,45,Male,South Korean,Airbnb,299.8661774086912,Plane,1206.29
1666,Tokyo,2024-09-02 00:00:00,2024-09-22,20,Shelby Smith,26,Female,British,Hostel,42.38166869717657,Car rental,675.14
1667,Barcelona,2023-07-18 00:00:00,2023-08-13,26,Kayla Grant,60,Female,Brazilian,Hostel,92.72774285720041,Boat,861.26
1668,London,2024-07-24 00:00:00,,22,Christopher Foster,49,Female,Australian,Resort,1150.1891090404367,Bus,636.49
1669,Toronto,2024-07-04 00:00:00,,21,Jessica Hanson,69,Male,Italian,Hostel,51.28976136930217,Plane,647.05
1670,Sydney,2024-08-02 00:00:00,2024-08-21,19,Maria Gonzalez,50,Male,Spanish,Hotel,362.85403761902387,Car rental,154.53
1671,Paris,2023-09-28 00:00:00,2023-10-13,15,Rebecca Smith,74,Male,Italian,Hotel,254.83820933564022,Plane,93.02
1672,Jakarta,2023-06-26 00:00:00,2023-07-25,29,James Powell,45,Male,Vietnamese,Hotel,487.4717911963919,Boat,1194.43
1673,New York,2023-07-28 00:00:00,2023-08-18,21,Catherine King,48,Male,British,Airbnb,244.7505141370411,Boat,810.7
1674,Moscow,2023-06-18 00:00:00,2023-07-06,18,Dr. Patrick Jackson,49,Female,Canadian,Airbnb,191.4707405275875,Plane,677.52
1675,Athens,17-08-2023,2023-09-05,19,Terry Lambert,32,Male,German,Airbnb,155.65203446966584,Train,1209.93
1676,Paris,2023-06-14 00:00:00,2023-06-27,13,Samuel Jackson,41,Female,Portuguese,Guesthouse,139.40197209628437,Boat,1183.75
1677,New York,2023-06-23 00:00:00,2023-07-10,17,Richard Green,54,Male,Portuguese,Hostel,95.04448063237135,Plane,222.29
1678,Rome,2024-07-06 00:00:00,2024-07-21,15,Mrs. Marissa Sullivan DVM,80,Male,Brazilian,Hostel,51.52537461497042,Boat,40.24
1679,Sydney,2023-06-16 00:00:00,,20,Andre Mclaughlin,33,Male,German,Airbnb,228.05563404751445,Train,1373.27
1680,Los Angeles,2024-08-23 00:00:00,2024-09-11,19,Cassandra Smith,35,Male,Portuguese,Airbnb,220.0489356435806,Bus,"1,024.5 USD"
1681,Los Angeles,15-02-2023,2023-02-21,6,Crystal Hall,65,Female,Swiss,Guesthouse,89.88901571109488,Plane,798.91
1682,New York,2024-06-14 00:00:00,2024-07-03,19,Heidi Graves,28,Female,French,Hostel,51.80063886882377,Car rental,325.55 USD
1683,Paris,2024-05-21 00:00:00,,26,Dr. Kenneth Carter,18,Female,Irish,Hotel,219.75495876183464,Car rental,69.48
1684,New York,2024-03-22 00:00:00,2024-04-16,25,Mary James,36,Female,Brazilian,Hotel,367.2732326115412,Train,878.5
1685,Bangkok,2023-07-05 00:00:00,2023-07-14,9,Melissa Cochran,55,Female,Dutch,Hostel,33.78211742634929,Train,1473.11
1686,Seoul,2024-10-23 00:00:00,2024-11-14,22,Michael Bernard,43,Female,Mexican,Hotel,334.6735955943442,Car rental,300.19
1687,Dublin,2023-05-24 00:00:00,2023-06-09,16,Michael Hernandez,21,Male,German,Hostel,47.47994043511866,Plane,87.86
1688,Tokyo,2023-05-14 00:00:00,2023-06-06,23,Matthew Turner,39,Female,British,Airbnb,115.86876771677915,Train,86.73
1689,Dublin,2023-01-23 00:00:00,2023-02-11,19,Edward Boyd,60,Female,Peruvian,Airbnb,244.86398049841767,Plane,512.45
1690,Lisbon,2023-06-06 00:00:00,2023-06-30,24,Brittany Williams,37,Male,German,Resort,987.039275891728,Plane,26.78
1691,Rome,2023-07-26 00:00:00,2023-08-12,17,Robert Ingram,70,Male,Portuguese,Hostel,51.39337385632181,Car rental,585.97
1692,Prague,2023-02-20 00:00:00,,15,Stephanie Stone,62,Male,British,Riyad,4655.67804249025,Boat,234.23
1693,Seoul,2023-10-13 00:00:00,2023-11-12,30,Linda Tanner,22,Female,British,Airbnb,294.13671830127385,Bus,1228.27
1694,Barcelona,2023-08-07 00:00:00,2023-09-05,29,Jennifer Patrick MD,60,Female,Singaporean,Hotel,306.8992626391733,Boat,227.52
1695,New York,2024-07-10 00:00:00,2024-07-27,17,Alejandro Thompson,47,Male,Italian,Hotel,250.5471902900642,Plane,797.73
1696,Lisbon,2024-10-07 00:00:00,2024-11-05,29,Abigail Frank,79,Male,German,Airbnb,148.18027410975554,Car rental,1044.89
1697,Berlin,10-09-2024,2024-09-25,15,Gregory Hess,51,Male,South Korean,Hostel,39.25674155247248,Train,527.16
1698,Prague,2024-07-24 00:00:00,2024-08-04,11,Jason Bernard,74,Male,Mexican,Hotel,458.5242688422364,Train,635.58
1699,Sydney,2023-09-04 00:00:00,2023-09-28,24,Samantha Flores,68,Female,Norwegian,Airbnb,181.1778779475143,Bus,"1,476.03 USD"
1700,Barcelona,2024-12-14 00:00:00,2025-01-01,18,Brandon Schwartz,31,Male,Mexican,Guesthouse,58.75731990018461,Boat,582.49
1701,Sydney,2023-05-15 00:00:00,2023-05-18,3,Greg Hall,54,Female,Singaporean,Hostel,34.88347136525403,Train,35.85
1702,Toronto,2023-07-28 00:00:00,2023-08-01,4,James Hunter,48,Female,Japanese,Hostel,85.18344514906536,Car rental,198.27
1703,Dubai,2023-07-16 00:00:00,2023-07-23,7,Kyle Li,54,Female,Swiss,Villa,4630.27692241554,Boat,1453.76
1704,Seoul,2023-11-09 00:00:00,,28,Pamela Sparks,55,Male,Singaporean,Hotel,347.99787784770285,Train,532.72
1705,Miami,2024-03-24 00:00:00,2024-04-08,15,Tony Knight,49,Male,South Korean,Resort,1102.3528823044512,Boat,1183.84
1706,Bangkok,2023-04-17 00:00:00,2023-04-21,4,Anthony Larsen,50,Female,Emirati,Airbnb,193.46262651652512,Bus,90.21
1707,Los Angeles,2024-09-20 00:00:00,2024-10-12,22,Jessica Hughes,20,Female,Emirati,Airbnb,144.16200690782617,Train,93.48
1708,Rome,2024-10-18 00:00:00,2024-11-13,26,April Owens,37,Female,American,Hotel,429.6201531985098,Car rental,172.07
1709,New York,2023-06-11 00:00:00,2023-07-05,24,Robert Mccarthy,43,Male,Portuguese,Villa,4833.10387241699,Plane,1178.27
1711,Dubai,2024-10-09 00:00:00,2024-10-31,22,Rebecca Rose,35,Female,Dutch,Airbnb,152.47917686627548,Car rental,1042.25
1712,Sydney,2023-08-19 00:00:00,2023-08-29,10,Shannon Smith,20,Female,Thai,Guesthouse,77.79664329396405,Bus,487.33
1713,Paris,2023-10-07 00:00:00,2023-10-27,20,Bridget Clarke,22,Female,South African,Guesthouse,109.35643845945329,Plane,1167.95
